latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
22.99933434,120.2198301,41.2616,2.99472,69,2023,-386798.179
22.99933433,120.2198301,41.2698,2.995,69,2023,-387618.212
22.99933424,120.2198301,41.2631,2.99528,69,2023,-388438.109
22.99933429,120.2198301,41.2654,2.99556,69,2023,-389257.981
22.99933432,120.2198301,41.2686,2.99583,69,2023,-390077.953
22.99933433,120.2198301,41.2691,2.99611,69,2023,-390897.892
22.99933435,120.2198301,41.2738,2.99639,69,2023,-391717.775
22.99933434,120.2198301,41.2768,2.99667,69,2023,-392537.715
22.99933433,120.2198301,41.2769,2.99694,69,2023,-393357.72
22.99933432,120.2198301,41.2805,2.99722,69,2023,-394177.598
22.99933432,120.2198301,41.275,2.9975,69,2023,-394997.663
22.99933434,120.2198301,41.2721,2.99778,69,2023,-395817.778
22.99933432,120.2198301,41.2775,2.99806,69,2023,-396637.805
22.99933434,120.2198301,41.2934,2.99833,69,2023,-397457.691
22.99933424,120.2198301,41.2761,2.99861,69,2023,-398277.79
22.99933427,120.2198301,41.2774,2.99889,69,2023,-399097.853
22.99933426,120.2198301,41.2808,2.99917,69,2023,-399917.872
22.99933427,120.2198301,41.2866,2.99944,69,2023,-400738.07
22.99933425,120.21983,41.2857,2.99972,69,2023,-401558.223
22.99933425,120.21983,41.2842,3,69,2023,-402378.292
22.99933423,120.21983,41.2863,3.00028,69,2023,-403198.382
22.99933426,120.21983,41.2891,3.00056,69,2023,-404018.564
22.99933429,120.2198301,41.2916,3.00083,69,2023,-404838.672
22.99933431,120.21983,41.2896,3.00111,69,2023,-405658.711
22.9993343,120.21983,41.2872,3.00139,69,2023,-406478.901
22.99933429,120.21983,41.2872,3.00167,69,2023,-407299.126
22.99933429,120.21983,41.2917,3.00194,69,2023,-408119.175
22.99933429,120.21983,41.2917,3.00222,69,2023,-408939.427
22.99933431,120.21983,41.2909,3.0025,69,2023,-409759.687
22.99933428,120.21983,41.2872,3.00278,69,2023,-410579.858
22.9993343,120.21983,41.2799,3.00306,69,2023,-411400.022
22.9993343,120.21983,41.2725,3.00333,69,2023,-412220.256
22.9993343,120.21983,41.2782,3.00361,69,2023,-413040.561
22.99933431,120.21983,41.2778,3.00389,69,2023,-413860.832
22.99933428,120.21983,41.2702,3.00417,69,2023,-414681.07
22.99933429,120.21983,41.276,3.00444,69,2023,-415501.327
22.9993343,120.21983,41.2793,3.00472,69,2023,-416321.513
22.99933427,120.21983,41.2882,3.005,69,2023,-417141.725
22.99933431,120.21983,41.2833,3.00528,69,2023,-417962.017
22.99933431,120.21983,41.2718,3.00556,69,2023,-418782.455
22.99933433,120.21983,41.2799,3.00583,69,2023,-419602.867
22.99933428,120.21983,41.2783,3.00611,69,2023,-420423.302
22.99933427,120.21983,41.2791,3.00639,69,2023,-421243.695
22.99933427,120.21983,41.2666,3.00667,69,2023,-422064.178
22.99933429,120.21983,41.2764,3.00694,69,2023,-422884.685
22.99933433,120.21983,41.2657,3.00722,69,2023,-423705.294
22.99933432,120.21983,41.2775,3.0075,69,2023,-424525.843
22.99933431,120.21983,41.2767,3.00778,69,2023,-425346.394
22.9993343,120.21983,41.2836,3.00806,69,2023,-426166.937
22.99933428,120.21983,41.2723,3.00833,69,2023,-426987.474
22.99933433,120.21983,41.2827,3.00861,69,2023,-427807.98
22.9993343,120.21983,41.2724,3.00889,69,2023,-428628.431
22.99933432,120.21983,41.2705,3.00917,69,2023,-429448.9
22.99933428,120.21983,41.2713,3.00944,69,2023,-430269.394
22.9993343,120.21983,41.2621,3.00972,69,2023,-431089.854
22.99933433,120.21983,41.2623,3.01,69,2023,-431910.345
22.99933429,120.21983,41.2645,3.01028,69,2023,-432730.878
22.99933431,120.2198301,41.2772,3.01056,69,2023,-433551.548
22.99933426,120.21983,41.2708,3.01083,69,2023,-434372.171
22.99933428,120.21983,41.2673,3.01111,69,2023,-435192.77
22.99933431,120.2198301,41.2744,3.01139,69,2023,-436013.231
22.99933433,120.2198301,41.2675,3.01167,69,2023,-436833.753
22.99933428,120.2198301,41.2772,3.01194,69,2023,-437654.319
22.99933431,120.2198301,41.276,3.01222,69,2023,-438474.917
22.99933431,120.2198301,41.2776,3.0125,69,2023,-439295.649
22.99933429,120.2198301,41.2771,3.01278,69,2023,-440116.499
22.9993343,120.2198301,41.2841,3.01306,69,2023,-440937.363
22.99933428,120.2198301,41.2807,3.01333,69,2023,-441758.157
22.99933429,120.2198301,41.2805,3.01361,69,2023,-442578.959
22.99933431,120.2198301,41.2832,3.01389,69,2023,-443399.766
22.99933431,120.2198301,41.2808,3.01417,69,2023,-444220.488
22.99933427,120.21983,41.2734,3.01444,69,2023,-445041.145
22.99933432,120.2198301,41.2692,3.01472,69,2023,-445861.96
22.99933433,120.2198301,41.2779,3.015,69,2023,-446682.817
22.99933434,120.2198301,41.275,3.01528,69,2023,-447503.616
22.99933431,120.2198301,41.274,3.01556,69,2023,-448324.534
22.99933433,120.21983,41.2653,3.01583,69,2023,-449145.495
22.9993343,120.21983,41.2611,3.01611,69,2023,-449966.325
22.99933431,120.21983,41.2573,3.01639,69,2023,-450787.152
22.99933428,120.21983,41.2606,3.01667,69,2023,-451608.17
22.99933429,120.21983,41.2565,3.01694,69,2023,-452429.072
22.99933431,120.2198301,41.2669,3.01722,69,2023,-453250.009
22.99933429,120.2198301,41.2599,3.0175,69,2023,-454070.84
22.99933429,120.2198301,41.2563,3.01778,69,2023,-454891.659
22.99933426,120.2198301,41.2655,3.01806,69,2023,-455712.557
22.99933431,120.2198301,41.2637,3.01833,69,2023,-456533.467
22.99933431,120.2198301,41.2708,3.01861,69,2023,-457354.249
22.99933434,120.2198301,41.2738,3.01889,69,2023,-458175.013
22.99933436,120.2198302,41.2812,3.01917,69,2023,-458995.697
22.9993344,120.2198302,41.2749,3.01944,69,2023,-459816.385
22.99933442,120.2198302,41.2773,3.01972,69,2023,-460637.058
22.99933444,120.2198302,41.2821,3.02,69,2023,-461457.841
22.99933444,120.2198302,41.283,3.02028,69,2023,-462278.499
22.99933442,120.2198302,41.2828,3.02056,69,2023,-463099.26
22.99933439,120.2198303,41.2821,3.02083,69,2023,-463920.015
22.99933442,120.2198302,41.2803,3.02111,69,2023,-464740.795
22.9993344,120.2198302,41.2782,3.02139,69,2023,-465561.552
22.99933438,120.2198302,41.2795,3.02167,69,2023,-466382.312
22.99933436,120.2198301,41.2725,3.02194,69,2023,-467203.203
22.99933434,120.2198302,41.2723,3.02222,69,2023,-468023.976
22.99933433,120.2198301,41.2686,3.0225,69,2023,-468844.898
22.99933429,120.2198301,41.2616,3.02278,69,2023,-469665.584
22.99933433,120.2198301,41.2634,3.02306,69,2023,-470486.316
22.99933429,120.21983,41.2602,3.02333,69,2023,-471307.208
22.99933426,120.21983,41.2428,3.02361,69,2023,-472128.281
22.99933424,120.21983,41.2617,3.02389,69,2023,-472949.203
22.99933427,120.21983,41.2613,3.02417,69,2023,-473770.173
22.99933424,120.21983,41.2541,3.02444,69,2023,-474591.185
22.99933426,120.21983,41.2588,3.02472,69,2023,-475412.147
22.99933428,120.21983,41.2564,3.025,69,2023,-476233.024
22.99933428,120.21983,41.2614,3.02528,69,2023,-477053.856
22.99933429,120.2198301,41.2609,3.02556,69,2023,-477874.641
22.99933432,120.2198301,41.2695,3.02583,69,2023,-478695.43
22.99933437,120.2198301,41.2653,3.02611,69,2023,-479516.222
22.99933435,120.2198301,41.2692,3.02639,69,2023,-480337.05
22.99933438,120.2198301,41.2682,3.02667,69,2023,-481158.019
22.99933438,120.2198301,41.2742,3.02694,69,2023,-481979.06
22.99933442,120.2198302,41.2713,3.02722,69,2023,-482800.12
22.99933446,120.2198302,41.2732,3.0275,69,2023,-483621.134
22.99933444,120.2198302,41.2752,3.02778,69,2023,-484442.222
22.99933444,120.2198302,41.2733,3.02806,69,2023,-485263.32
22.99933445,120.2198302,41.2686,3.02833,69,2023,-486084.469
22.99933444,120.2198301,41.2724,3.02861,69,2023,-486905.553
22.99933443,120.2198301,41.272,3.02889,69,2023,-487726.639
22.99933441,120.2198301,41.2613,3.02917,69,2023,-488547.776
22.99933444,120.2198301,41.2634,3.02944,69,2023,-489368.818
22.99933441,120.2198301,41.264,3.02972,69,2023,-490189.844
22.99933439,120.21983,41.2537,3.03,69,2023,-491010.981
22.99933438,120.21983,41.2498,3.03028,69,2023,-491832.244
22.99933435,120.21983,41.2541,3.03056,69,2023,-492653.487
22.99933434,120.21983,41.249,3.03083,69,2023,-493474.629
22.99933434,120.21983,41.2488,3.03111,69,2023,-494295.81
22.99933431,120.21983,41.2437,3.03139,69,2023,-495116.745
22.99933429,120.21983,41.245,3.03167,69,2023,-495937.693
22.9993343,120.21983,41.2489,3.03194,69,2023,-496758.614
22.99933428,120.21983,41.2465,3.03222,69,2023,-497579.485
22.99933426,120.21983,41.2476,3.0325,69,2023,-498400.346
22.99933427,120.21983,41.2438,3.03278,69,2023,-499221.285
22.99933431,120.21983,41.2484,3.03306,69,2023,-500042.132
22.9993343,120.21983,41.258,3.03333,69,2023,499137.756
22.99933428,120.21983,41.2526,3.03361,69,2023,498316.787
22.99933432,120.21983,41.2618,3.03389,69,2023,497495.852
22.99933431,120.2198301,41.2628,3.03417,69,2023,496674.916
22.99933431,120.2198301,41.262,3.03444,69,2023,495854.054
22.99933431,120.2198301,41.2563,3.03472,69,2023,495033.221
22.99933431,120.2198301,41.256,3.035,69,2023,494212.307
22.99933425,120.21983,41.2527,3.03528,69,2023,493391.115
22.99933428,120.21983,41.2469,3.03556,69,2023,492569.905
22.99933431,120.21983,41.2457,3.03583,69,2023,491748.797
22.99933434,120.21983,41.2375,3.03611,69,2023,490927.752
22.99933432,120.21983,41.2364,3.03639,69,2023,490106.716
22.99933429,120.21983,41.2452,3.03667,69,2023,489285.725
22.99933429,120.21983,41.2396,3.03694,69,2023,488464.782
22.99933432,120.21983,41.2378,3.03722,69,2023,487643.974
22.99933433,120.2198299,41.2473,3.0375,69,2023,486823.175
22.99933431,120.21983,41.2409,3.03778,69,2023,486002.302
22.9993343,120.21983,41.243,3.03806,69,2023,485181.375
22.99933429,120.21983,41.2358,3.03833,69,2023,484360.322
22.99933431,120.21983,41.2387,3.03861,69,2023,483539.278
22.9993343,120.21983,41.2375,3.03889,69,2023,482718.35
22.99933433,120.21983,41.239,3.03917,69,2023,481897.29
22.99933428,120.21983,41.2411,3.03944,69,2023,481076.239
22.99933432,120.2198301,41.2469,3.03972,69,2023,480255.102
22.99933438,120.2198301,41.2545,3.04,69,2023,479433.952
22.99933428,120.2198301,41.2525,3.04028,69,2023,478612.732
22.99933432,120.2198301,41.2525,3.04056,69,2023,477791.47
22.99933432,120.2198301,41.2534,3.04083,69,2023,476970.328
22.99933433,120.2198301,41.2534,3.04111,69,2023,476149.267
22.99933428,120.2198301,41.2615,3.04139,69,2023,475328.299
22.9993343,120.21983,41.2594,3.04167,69,2023,474507.265
22.99933425,120.21983,41.2555,3.04194,69,2023,473686.213
22.99933425,120.21983,41.2578,3.04222,69,2023,472865.156
22.99933427,120.21983,41.2635,3.0425,69,2023,472044.199
22.99933425,120.21983,41.255,3.04278,69,2023,471223.072
22.99933424,120.21983,41.2619,3.04306,69,2023,470401.884
22.9993342,120.21983,41.2575,3.04333,69,2023,469580.818
22.99933421,120.2198299,41.2542,3.04361,69,2023,468759.856
22.99933418,120.2198299,41.2515,3.04389,69,2023,467938.917
22.99933417,120.2198299,41.2472,3.04417,69,2023,467117.922
22.99933418,120.2198299,41.2469,3.04444,69,2023,466296.768
22.99933419,120.2198299,41.2457,3.04472,69,2023,465475.694
22.99933422,120.2198299,41.2454,3.045,69,2023,464654.703
22.99933425,120.21983,41.2486,3.04528,69,2023,463833.801
22.99933423,120.21983,41.2485,3.04556,69,2023,463012.706
22.99933428,120.21983,41.2541,3.04583,69,2023,462191.66
22.99933427,120.21983,41.2543,3.04611,69,2023,461370.732
22.99933433,120.21983,41.2547,3.04639,69,2023,460549.767
22.99933426,120.21983,41.2603,3.04667,69,2023,459728.801
22.99933431,120.21983,41.2628,3.04694,69,2023,458907.779
22.99933429,120.21983,41.2598,3.04722,69,2023,458086.762
22.99933429,120.21983,41.2596,3.0475,69,2023,457265.892
22.99933432,120.2198301,41.2565,3.04778,69,2023,456444.859
22.99933431,120.2198301,41.2567,3.04806,69,2023,455623.756
22.99933432,120.2198301,41.2566,3.04833,69,2023,454802.753
22.99933433,120.2198301,41.257,3.04861,69,2023,453981.714
22.9993343,120.21983,41.2512,3.04889,69,2023,453160.617
22.99933428,120.21983,41.2542,3.04917,69,2023,452339.522
22.99933422,120.21983,41.2367,3.04944,69,2023,451518.438
22.99933425,120.21983,41.2394,3.04972,69,2023,450697.189
22.99933424,120.21983,41.2355,3.05,69,2023,449876.031
22.99933425,120.21983,41.2398,3.05028,69,2023,449054.966
22.99933428,120.21983,41.2386,3.05056,69,2023,448233.815
22.99933427,120.21983,41.2399,3.05083,69,2023,447412.611
22.9993343,120.21983,41.2355,3.05111,69,2023,446591.651
22.99933431,120.21983,41.2351,3.05139,69,2023,445770.7
22.99933432,120.21983,41.2472,3.05167,69,2023,444949.838
22.9993343,120.21983,41.246,3.05194,69,2023,444128.858
22.9993343,120.21983,41.2445,3.05222,69,2023,443307.747
22.99933427,120.21983,41.2461,3.0525,69,2023,442486.548
22.99933424,120.21983,41.25,3.05278,69,2023,441665.445
22.99933428,120.21983,41.2568,3.05306,69,2023,440844.46
22.99933424,120.21983,41.2503,3.05333,69,2023,440023.419
22.99933426,120.2198301,41.2574,3.05361,69,2023,439202.329
22.99933422,120.21983,41.2523,3.05389,69,2023,438381.231
22.99933421,120.2198301,41.2575,3.05417,69,2023,437560.053
22.9993342,120.21983,41.2563,3.05444,69,2023,436738.891
22.99933414,120.21983,41.253,3.05472,69,2023,435917.746
22.99933416,120.21983,41.256,3.055,69,2023,435096.656
22.99933414,120.21983,41.2578,3.05528,69,2023,434275.456
22.9993341,120.21983,41.2535,3.05556,69,2023,433454.338
22.99933415,120.21983,41.2545,3.05583,69,2023,432633.174
22.99933412,120.21983,41.2431,3.05611,69,2023,431812.072
22.9993341,120.21983,41.253,3.05639,69,2023,430990.938
22.99933413,120.21983,41.2481,3.05667,69,2023,430169.663
22.99933418,120.21983,41.2537,3.05694,69,2023,429348.416
22.99933418,120.21983,41.248,3.05722,69,2023,428527.123
22.9993342,120.21983,41.2446,3.0575,69,2023,427705.858
22.99933419,120.2198299,41.2505,3.05778,69,2023,426884.657
22.99933421,120.2198299,41.245,3.05806,69,2023,426063.305
22.99933419,120.21983,41.2441,3.05833,69,2023,425241.895
22.99933421,120.21983,41.2475,3.05861,69,2023,424420.667
22.99933417,120.21983,41.2512,3.05889,69,2023,423599.423
22.99933416,120.21983,41.2444,3.05917,69,2023,422778.251
22.99933415,120.21983,41.2489,3.05944,69,2023,421957.058
22.99933414,120.21983,41.245,3.05972,69,2023,421135.837
22.99933411,120.21983,41.2452,3.06,69,2023,420314.584
22.99933411,120.2198301,41.245,3.06028,69,2023,419493.522
22.99933411,120.2198301,41.2514,3.06056,69,2023,418672.696
22.99933414,120.2198301,41.2473,3.06083,69,2023,417851.883
22.99933412,120.2198301,41.2426,3.06111,69,2023,417030.846
22.99933418,120.2198302,41.253,3.06139,69,2023,416209.87
22.99933418,120.2198301,41.2534,3.06167,69,2023,415388.823
22.99933419,120.2198301,41.2457,3.06194,69,2023,414567.801
22.9993342,120.2198301,41.2589,3.06222,69,2023,413746.779
22.99933423,120.2198301,41.2464,3.0625,69,2023,412925.613
22.99933418,120.2198301,41.2439,3.06278,69,2023,412104.255
22.9993342,120.2198301,41.2493,3.06306,69,2023,411282.819
22.99933425,120.2198301,41.2524,3.06333,69,2023,410461.326
22.99933425,120.2198301,41.2478,3.06361,69,2023,409639.774
22.99933424,120.2198301,41.2476,3.06389,69,2023,408818.324
22.99933426,120.2198301,41.2464,3.06417,69,2023,407996.866
22.99933426,120.21983,41.2461,3.06444,69,2023,407175.564
22.99933426,120.21983,41.2484,3.06472,69,2023,406354.274
22.99933425,120.21983,41.2469,3.065,69,2023,405532.97
22.99933426,120.21983,41.2466,3.06528,69,2023,404711.658
22.99933426,120.21983,41.2441,3.06556,69,2023,403890.388
22.99933425,120.21983,41.2479,3.06583,69,2023,403069.063
22.99933426,120.21983,41.253,3.06611,69,2023,402247.739
22.99933423,120.21983,41.2581,3.06639,69,2023,401426.529
22.99933421,120.21983,41.2508,3.06667,69,2023,400605.248
22.99933417,120.21983,41.2575,3.06694,69,2023,399784.025
22.99933415,120.21983,41.2556,3.06722,69,2023,398962.838
22.99933413,120.21983,41.2509,3.0675,69,2023,398141.629
22.99933412,120.21983,41.2517,3.06778,69,2023,397320.288
22.99933414,120.21983,41.2527,3.06806,69,2023,396498.87
22.9993341,120.21983,41.2485,3.06833,69,2023,395677.408
22.99933413,120.21983,41.2546,3.06861,69,2023,394855.975
22.99933412,120.21983,41.2526,3.06889,69,2023,394034.636
22.99933415,120.2198301,41.2565,3.06917,69,2023,393213.416
22.99933414,120.2198301,41.2505,3.06944,69,2023,392392.155
22.99933416,120.2198301,41.2499,3.06972,69,2023,391570.852
22.99933416,120.21983,41.2529,3.07,69,2023,390749.593
22.99933411,120.21983,41.2474,3.07028,69,2023,389928.174
22.99933414,120.21983,41.2492,3.07056,69,2023,389106.676
22.99933417,120.21983,41.2473,3.07083,69,2023,388285.121
22.99933412,120.21983,41.248,3.07111,69,2023,387463.569
22.99933419,120.21983,41.2423,3.07139,69,2023,386641.982
22.99933416,120.21983,41.2436,3.07167,69,2023,385820.469
22.99933418,120.21983,41.2435,3.07194,69,2023,384999.026
22.99933423,120.21983,41.2346,3.07222,69,2023,384177.438
22.99933417,120.21983,41.2442,3.0725,69,2023,383355.889
22.99933419,120.21983,41.2456,3.07278,69,2023,382534.46
22.99933421,120.21983,41.2447,3.07306,69,2023,381713.035
22.99933418,120.21983,41.2473,3.07333,69,2023,380891.533
22.99933421,120.21983,41.243,3.07361,69,2023,380069.963
22.9993342,120.21983,41.2459,3.07389,69,2023,379248.364
22.99933424,120.21983,41.245,3.07417,69,2023,378426.862
22.99933421,120.2198301,41.2508,3.07444,69,2023,377605.31
22.99933424,120.2198301,41.2443,3.07472,69,2023,376783.829
22.9993342,120.2198301,41.2439,3.075,69,2023,375962.297
22.99933419,120.2198301,41.2394,3.07528,69,2023,375140.858
22.99933418,120.2198301,41.2439,3.07556,69,2023,374319.576
22.99933419,120.2198301,41.2378,3.07583,69,2023,373498.303
22.99933418,120.2198301,41.2438,3.07611,69,2023,372676.959
22.99933417,120.2198301,41.2326,3.07639,69,2023,371855.685
22.99933419,120.2198301,41.2356,3.07667,69,2023,371034.348
22.99933416,120.21983,41.2262,3.07694,69,2023,370212.917
22.99933415,120.2198301,41.227,3.07722,69,2023,369391.537
22.99933416,120.2198301,41.229,3.0775,69,2023,368570.17
22.99933416,120.2198301,41.2303,3.07778,69,2023,367748.835
22.99933412,120.2198301,41.2242,3.07806,69,2023,366927.344
22.9993341,120.21983,41.2203,3.07833,69,2023,366105.85
22.99933413,120.2198301,41.2225,3.07861,69,2023,365284.464
22.99933412,120.2198301,41.229,3.07889,69,2023,364463.116
22.99933411,120.2198301,41.2217,3.07917,69,2023,363641.6
22.99933414,120.21983,41.2232,3.07944,69,2023,362820.122
22.99933412,120.21983,41.2172,3.07972,69,2023,361998.767
22.99933418,120.2198301,41.2203,3.08,69,2023,361177.289
22.99933419,120.21983,41.2224,3.08028,69,2023,360355.75
22.99933423,120.2198301,41.2248,3.08056,69,2023,359534.15
22.99933417,120.21983,41.219,3.08083,69,2023,358712.544
22.99933419,120.2198301,41.2217,3.08111,69,2023,357890.896
22.99933423,120.2198301,41.2293,3.08139,69,2023,357069.339
22.99933424,120.21983,41.2127,3.08167,69,2023,356247.605
22.99933418,120.21983,41.2154,3.08194,69,2023,355425.705
22.99933417,120.21983,41.2144,3.08222,69,2023,354603.947
22.99933418,120.21983,41.2182,3.0825,69,2023,353782.187
22.99933415,120.2198301,41.2224,3.08278,69,2023,352960.397
22.99933416,120.2198301,41.2198,3.08306,69,2023,352138.526
22.99933413,120.2198301,41.221,3.08333,69,2023,351316.615
22.99933412,120.2198301,41.2233,3.08361,69,2023,350494.668
22.99933408,120.2198301,41.2322,3.08389,69,2023,349672.801
22.9993341,120.2198301,41.2239,3.08417,69,2023,348850.935
22.99933414,120.2198301,41.2227,3.08444,69,2023,348029.043
22.99933418,120.2198301,41.2239,3.08472,69,2023,347207.052
22.99933421,120.2198301,41.2262,3.085,69,2023,346385.092
22.99933423,120.2198301,41.2277,3.08528,69,2023,345563.233
22.99933425,120.2198301,41.2302,3.08556,69,2023,344741.331
22.99933428,120.2198301,41.2354,3.08583,69,2023,343919.538
22.99933427,120.2198301,41.2422,3.08611,69,2023,343097.906
22.99933432,120.2198301,41.2453,3.08639,69,2023,342276.329
22.9993343,120.2198301,41.2432,3.08667,69,2023,341454.694
22.99933434,120.2198302,41.2418,3.08694,69,2023,340633.036
22.99933436,120.2198302,41.2402,3.08722,69,2023,339811.48
22.9993344,120.2198302,41.2449,3.0875,69,2023,338989.894
22.99933438,120.2198302,41.2416,3.08778,69,2023,338168.111
22.99933441,120.2198302,41.239,3.08806,69,2023,337346.259
22.99933438,120.2198302,41.2332,3.08833,69,2023,336524.427
22.99933433,120.2198302,41.2427,3.08861,69,2023,335702.721
22.99933429,120.2198302,41.2351,3.08889,69,2023,334880.981
22.99933424,120.2198302,41.2435,3.08917,69,2023,334059.282
22.99933422,120.2198302,41.2346,3.08944,69,2023,333237.495
22.99933423,120.2198302,41.2313,3.08972,69,2023,332415.561
22.99933422,120.2198302,41.2287,3.09,69,2023,331593.585
22.9993342,120.2198301,41.2233,3.09028,69,2023,330771.646
22.99933421,120.2198301,41.2234,3.09056,69,2023,329949.659
22.99933421,120.2198301,41.2098,3.09083,69,2023,329127.595
22.99933417,120.2198301,41.2144,3.09111,69,2023,328305.575
22.99933418,120.2198301,41.2174,3.09139,69,2023,327483.562
22.99933415,120.2198301,41.2163,3.09167,69,2023,326661.617
22.99933412,120.21983,41.215,3.09194,69,2023,325839.559
22.9993341,120.21983,41.2192,3.09222,69,2023,325017.598
22.99933409,120.21983,41.2152,3.0925,69,2023,324195.639
22.99933407,120.21983,41.2241,3.09278,69,2023,323373.854
22.9993341,120.21983,41.2207,3.09306,69,2023,322552.09
22.9993341,120.21983,41.2173,3.09333,69,2023,321730.277
22.99933409,120.21983,41.2232,3.09361,69,2023,320908.424
22.99933407,120.21983,41.2229,3.09389,69,2023,320086.598
22.99933405,120.21983,41.2282,3.09417,69,2023,319264.797
22.99933404,120.21983,41.2278,3.09444,69,2023,318443.024
22.99933405,120.21983,41.2321,3.09472,69,2023,317621.258
22.99933406,120.21983,41.2288,3.095,69,2023,316799.444
22.99933411,120.21983,41.2287,3.09528,69,2023,315977.58
22.99933413,120.21983,41.2354,3.09556,69,2023,315155.766
22.99933413,120.21983,41.2284,3.09583,69,2023,314334.009
22.99933414,120.21983,41.2379,3.09611,69,2023,313512.28
22.99933416,120.21983,41.2354,3.09639,69,2023,312690.63
22.99933416,120.21983,41.2328,3.09667,69,2023,311869.057
22.99933414,120.21983,41.228,3.09694,69,2023,311047.378
22.99933416,120.21983,41.2266,3.09722,69,2023,310225.63
22.99933413,120.21983,41.232,3.0975,69,2023,309403.933
22.99933416,120.21983,41.2316,3.09778,69,2023,308582.113
22.99933411,120.21983,41.2363,3.09806,69,2023,307760.383
22.99933409,120.21983,41.2275,3.09833,69,2023,306938.696
22.99933409,120.21983,41.2283,3.09861,69,2023,306117.015
22.99933411,120.21983,41.2299,3.09889,69,2023,305295.144
22.9993341,120.21983,41.2269,3.09917,69,2023,304473.251
22.99933414,120.21983,41.2262,3.09944,69,2023,303651.434
22.99933413,120.2198301,41.2338,3.09972,69,2023,302829.762
22.99933411,120.21983,41.2219,3.1,69,2023,302007.951
22.99933411,120.21983,41.2267,3.10028,69,2023,301186.079
22.99933407,120.21983,41.2176,3.10056,69,2023,300364.271
22.99933404,120.21983,41.2144,3.10083,69,2023,299542.408
22.99933399,120.21983,41.2126,3.10111,69,2023,298720.67
22.999334,120.21983,41.2188,3.10139,69,2023,297898.925
22.99933396,120.21983,41.2171,3.10167,69,2023,297077.19
22.99933404,120.21983,41.2133,3.10194,69,2023,296255.529
22.99933398,120.21983,41.2131,3.10222,69,2023,295433.888
22.99933399,120.21983,41.2113,3.1025,69,2023,294612.33
22.99933403,120.21983,41.2091,3.10278,69,2023,293790.773
22.99933403,120.2198301,41.2182,3.10306,69,2023,292969.097
22.99933401,120.21983,41.2155,3.10333,69,2023,292147.263
22.99933398,120.2198301,41.2221,3.10361,69,2023,291325.492
22.999334,120.2198301,41.2165,3.10389,69,2023,290503.588
22.99933406,120.2198301,41.2148,3.10417,69,2023,289681.86
22.99933402,120.2198301,41.2217,3.10444,69,2023,288860.265
22.9993341,120.2198301,41.2202,3.10472,69,2023,288038.624
22.99933413,120.2198301,41.2276,3.105,69,2023,287216.909
22.99933409,120.2198301,41.224,3.10528,69,2023,286395.251
22.99933413,120.2198301,41.227,3.10556,69,2023,285573.639
22.99933416,120.2198301,41.2267,3.10583,69,2023,284752.037
22.99933417,120.2198301,41.2388,3.10611,69,2023,283930.343
22.99933419,120.2198301,41.2369,3.10639,69,2023,283108.652
22.99933423,120.2198301,41.2373,3.10667,69,2023,282287.06
22.99933421,120.2198301,41.2399,3.10694,69,2023,281465.451
22.99933418,120.2198301,41.2274,3.10722,69,2023,280643.797
22.9993342,120.2198301,41.2256,3.1075,69,2023,279822.254
22.99933415,120.2198301,41.2299,3.10778,69,2023,279000.767
22.99933415,120.2198301,41.223,3.10806,69,2023,278179.357
22.99933409,120.21983,41.2296,3.10833,69,2023,277357.87
22.99933408,120.21983,41.2313,3.10861,69,2023,276536.364
22.99933409,120.21983,41.2254,3.10889,69,2023,275714.835
22.9993341,120.2198301,41.2255,3.10917,69,2023,274893.289
22.99933406,120.21983,41.2184,3.10944,69,2023,274071.568
22.99933404,120.2198301,41.2327,3.10972,69,2023,273249.937
22.99933405,120.2198301,41.225,3.11,69,2023,272428.251
22.99933404,120.21983,41.2198,3.11028,69,2023,271606.66
22.99933398,120.2198301,41.2194,3.11056,69,2023,270785.084
22.99933398,120.21983,41.2188,3.11083,69,2023,269963.473
22.99933396,120.21983,41.2173,3.11111,69,2023,269141.789
22.99933393,120.21983,41.2188,3.11139,69,2023,268319.934
22.99933391,120.21983,41.2149,3.11167,69,2023,267498.227
22.9993339,120.21983,41.2237,3.11194,69,2023,266676.751
22.99933392,120.21983,41.215,3.11222,69,2023,265855.201
22.99933396,120.21983,41.2158,3.1125,69,2023,265033.57
22.99933395,120.21983,41.2209,3.11278,69,2023,264211.885
22.99933401,120.21983,41.2143,3.11306,69,2023,263390.322
22.99933407,120.21983,41.216,3.11333,69,2023,262568.762
22.99933409,120.21983,41.2176,3.11361,69,2023,261747.226
22.99933408,120.2198301,41.2269,3.11389,69,2023,260925.953
22.99933406,120.21983,41.2207,3.11417,69,2023,260104.536
22.99933406,120.2198301,41.2265,3.11444,69,2023,259283.099
22.99933409,120.2198301,41.2289,3.11472,69,2023,258461.78
22.99933407,120.2198301,41.2247,3.115,69,2023,257640.442
22.99933406,120.21983,41.2126,3.11528,69,2023,256819.075
22.99933403,120.2198301,41.2297,3.11556,69,2023,255997.867
22.99933409,120.2198301,41.2239,3.11583,69,2023,255176.609
22.9993341,120.2198301,41.2322,3.11611,69,2023,254355.213
22.9993341,120.2198301,41.2316,3.11639,69,2023,253533.661
22.9993341,120.2198301,41.2282,3.11667,69,2023,252712.278
22.9993341,120.2198301,41.2388,3.11694,69,2023,251890.948
